game_date,inning,at_bat_number,pitch_number,pitch_type,pitch_name,stand,balls,strikes,release_speed,effective_speed,release_spin_rate,spin_axis,release_extension,release_pos_x,release_pos_z,pfx_x,pfx_z,arm_angle,plate_x,plate_z,sz_top,sz_bot,zone,events,description,type,launch_speed,launch_angle,launch_speed_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_slg_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,hc_x,hc_y,start_group
2026-06-08,2,9,6,ST,Sweeper,L,3,2,83.4,84.3,2521.0,57.0,6.9,-2.2,4.75,1.7,-0.12,21.1,1.258808161841139,1.7420052044826235,3.222637795,1.626377953,14,strikeout,swinging_strike,S,,,,,,,0.0,0.0,1.0,0.0,0.0,,,Good
2026-06-08,2,10,1,SI,Sinker,R,0,0,91.5,92.3,2043.0,245.0,6.8,-1.8,5.07,-1.17,-0.1,27.8,0.6237771180987994,2.283446803319785,3.165592192,1.597588583,6,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,2,10,2,FC,Cutter,R,0,1,89.8,91.7,2274.0,233.0,6.9,-1.76,5.1,-0.1,0.39,25.0,0.1939710463873463,3.198270796253783,3.165592192,1.597588583,2,,foul,S,76.7,16.0,,172.0,,,,,,,,,,Good
2026-06-08,2,10,3,FF,4-Seam Fastball,R,0,2,94.2,95.5,2156.0,235.0,7.0,-1.7,5.14,-0.57,0.95,26.0,0.0461031548114609,3.553846788059751,3.165592192,1.597588583,12,,foul,S,80.3,26.0,,246.0,,,,,,,,,,Good
2026-06-08,2,10,4,SI,Sinker,R,0,2,92.3,92.7,2064.0,245.0,6.9,-1.94,4.98,-1.44,-0.27,24.4,0.914386001906072,1.9546567730901043,3.165592192,1.597588583,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,2,10,5,CH,Changeup,R,1,2,87.7,88.9,1494.0,272.0,6.9,-2.06,4.78,-0.88,-0.53,17.4,0.2554612791481081,0.7246877633448645,3.165592192,1.597588583,14,strikeout,swinging_strike_blocked,S,,,,,,,0.0,0.0,1.0,0.0,0.0,,,Good
2026-06-08,2,11,1,ST,Sweeper,L,0,0,85.9,87.0,2502.0,65.0,6.7,-2.09,4.83,1.06,0.01,21.0,-0.149106520945197,2.679855425839265,3.180511811,1.60511811,5,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,2,11,2,CH,Changeup,L,0,1,87.0,88.4,1441.0,273.0,6.9,-1.92,4.78,-0.94,-0.48,16.4,0.0080461257006683,1.0669839723972985,3.180511811,1.60511811,14,,foul,S,,,,,,,,,,,,,,Good
2026-06-08,2,11,3,CH,Changeup,L,0,2,88.2,89.2,1552.0,266.0,6.8,-1.98,4.74,-1.27,-0.42,14.5,-1.1076001707058756,0.8795711100581944,3.180511811,1.60511811,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,2,11,4,CH,Changeup,L,1,2,86.6,88.0,1498.0,272.0,7.0,-2.08,4.69,-0.96,-0.59,19.0,0.2456639060451403,1.1649560742064655,3.180511811,1.60511811,14,,foul,S,69.7,-26.0,,3.0,,,,,,,,,,Good
2026-06-08,2,11,5,FF,4-Seam Fastball,L,1,2,91.9,93.3,2035.0,236.0,6.8,-1.74,5.08,-0.62,0.66,25.5,-1.1483748523815125,3.105583854186169,3.180511811,1.60511811,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,2,11,6,FF,4-Seam Fastball,L,2,2,94.1,95.5,2047.0,236.0,6.7,-1.85,5.12,-0.64,0.74,27.6,-0.2964536216742132,2.61058857838393,3.180511811,1.60511811,4,field_out,hit_into_play,X,77.5,-41.0,2.0,3.0,0.094,0.097,0.085,0.0,1.0,0.0,0.0,134.58,181.07,Good
2026-06-08,3,15,1,FC,Cutter,L,0,0,89.1,90.0,2190.0,219.0,6.6,-2.09,5.06,0.13,0.61,25.8,-1.2844497897679594,3.2077520441814773,3.175246063,1.60246063,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,15,2,SI,Sinker,L,1,0,92.4,92.7,1946.0,240.0,6.8,-1.88,5.08,-1.37,-0.03,24.8,0.3017102156303388,2.7574484278525406,3.175246063,1.60246063,3,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,3,15,3,SI,Sinker,L,1,1,91.8,92.0,2023.0,243.0,6.7,-2.01,5.02,-1.44,0.11,22.9,-0.2992357569866744,2.6837930055153976,3.175246063,1.60246063,4,,foul,S,64.6,46.0,,176.0,,,,,,,,,,Good
2026-06-08,3,15,4,SI,Sinker,L,1,2,93.1,94.1,1945.0,240.0,6.9,-1.84,5.03,-1.27,-0.21,21.1,0.3053284928117192,2.562763418262066,3.175246063,1.60246063,6,single,hit_into_play,X,85.9,5.0,4.0,82.0,0.38,0.397,0.342,0.9,1.0,1.0,0.0,169.22,130.92,Good
2026-06-08,3,16,1,ST,Sweeper,L,0,0,83.6,84.7,2629.0,70.0,6.8,-2.19,4.79,1.23,0.17,17.6,0.9762782002860746,2.0109849877170474,3.060277231,1.544438976,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,16,2,CH,Changeup,L,1,0,86.7,88.3,1504.0,277.0,7.1,-2.11,4.79,-0.81,-0.62,19.1,-0.6800292943251687,2.004304822060321,3.060277231,1.544438976,7,double_play,hit_into_play,X,103.3,6.0,4.0,162.0,0.649,0.732,0.603,0.0,1.0,0.0,0.0,118.0,146.0,Good
2026-06-08,3,17,1,FF,4-Seam Fastball,L,0,0,93.3,94.6,2078.0,235.0,6.7,-1.69,5.08,-0.53,0.77,24.1,-0.7271984955938261,3.439753126396683,3.045357612,1.536909449,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,17,2,FF,4-Seam Fastball,L,1,0,92.2,93.9,2067.0,236.0,7.0,-1.77,5.07,-0.63,0.69,26.7,0.9859864241498904,2.3583367059991147,3.045357612,1.536909449,12,,foul,S,53.6,69.0,,98.0,,,,,,,,,,Good
2026-06-08,3,17,3,FF,4-Seam Fastball,L,1,1,93.1,94.3,2100.0,233.0,6.8,-1.69,5.1,-0.65,0.75,23.3,-0.2460039475978028,3.2324872103068776,3.045357612,1.536909449,11,,swinging_strike,S,,,,,,,,,,,,,,Good
2026-06-08,3,17,4,FF,4-Seam Fastball,L,1,2,93.6,94.8,2052.0,240.0,6.8,-1.82,5.1,-0.75,0.81,24.3,-0.9229303466984166,2.410205124381493,3.045357612,1.536909449,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,17,5,CH,Changeup,L,2,2,86.9,88.1,1481.0,271.0,7.0,-2.21,4.71,-1.1,-0.6,16.8,-0.5910936197946988,0.679426553904078,3.045357612,1.536909449,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,17,6,CH,Changeup,L,3,2,86.2,87.3,1436.0,279.0,6.8,-2.01,4.76,-0.74,-0.51,16.0,0.4066739793604075,1.5415554573113797,3.045357612,1.536909449,9,,foul,S,69.1,-31.0,,3.0,,,,,,,,,,Good
2026-06-08,3,17,7,CH,Changeup,L,3,2,87.6,88.8,1568.0,267.0,6.9,-1.92,4.72,-1.02,-0.48,16.5,-0.1051734515989202,1.816261621438934,3.045357612,1.536909449,8,single,hit_into_play,X,96.4,12.0,4.0,237.0,0.934,1.113,0.9,0.9,1.0,1.0,0.0,179.28,120.11,Good
2026-06-08,3,18,1,CH,Changeup,L,0,0,85.8,87.6,1459.0,273.0,6.9,-2.12,4.81,-0.71,-0.42,20.5,-1.6764026285778462,2.369526827324238,3.488558071,1.760580709,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,18,2,FC,Cutter,L,1,0,89.2,90.6,2257.0,228.0,6.8,-2.05,4.93,-0.16,0.66,21.3,0.0639128523711647,1.8470687067642249,3.488558071,1.760580709,8,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,3,18,3,CH,Changeup,L,1,1,86.1,87.4,1469.0,276.0,6.9,-1.99,4.75,-0.84,-0.75,20.7,-0.925797637941976,1.3702093613975284,3.488558071,1.760580709,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,18,4,CH,Changeup,L,2,1,86.5,87.7,1527.0,273.0,6.8,-1.99,4.77,-0.8,-0.51,16.8,-0.0319509296621263,2.1506542592996447,3.488558071,1.760580709,8,,foul,S,88.9,-33.0,,4.0,,,,,,,,,,Good
2026-06-08,3,18,5,FF,4-Seam Fastball,L,2,2,92.5,93.6,2003.0,241.0,6.8,-1.82,5.02,-0.81,0.9,24.6,-1.666896352748013,3.6529745426696754,3.488558071,1.760580709,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,3,18,6,FC,Cutter,L,3,2,87.7,88.9,2306.0,250.0,6.9,-2.14,4.87,-0.06,0.41,24.2,-0.2636257825562854,2.25825132097195,3.488558071,1.760580709,8,field_out,hit_into_play,X,83.8,11.0,4.0,150.0,0.483,0.51,0.435,0.0,1.0,0.0,0.0,158.9,160.8,Good
2026-06-08,4,23,1,SI,Sinker,L,0,0,91.7,92.6,2023.0,232.0,6.7,-1.77,5.09,-1.49,0.17,24.6,-0.1839514076332347,2.4676305682800255,3.248088911,1.639222441,5,,foul,S,73.9,55.0,,205.0,,,,,,,,,,Good
2026-06-08,4,23,2,SI,Sinker,L,0,1,91.5,92.3,1851.0,245.0,6.7,-1.82,4.98,-1.29,-0.1,23.0,-1.7900190675321326,2.261808753690957,3.248088911,1.639222441,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,4,23,3,SI,Sinker,L,1,1,92.5,93.4,1866.0,249.0,6.8,-1.76,4.96,-1.37,-0.09,21.5,0.142057784755055,1.6252877147663352,3.248088911,1.639222441,8,field_out,hit_into_play,X,104.0,-20.0,2.0,5.0,0.17,0.183,0.158,0.0,1.0,0.0,0.0,152.32,156.75,Good
2026-06-08,4,24,1,ST,Sweeper,R,0,0,84.6,85.1,2434.0,55.0,6.7,-2.08,4.87,1.1,-0.15,23.2,0.0840594263246349,2.2662566221454337,3.247211286,1.638779528,5,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,4,24,2,FC,Cutter,R,0,1,88.6,90.1,2247.0,200.0,7.0,-1.71,5.08,-0.06,0.53,26.8,-0.3729711950120894,3.668079199381931,3.247211286,1.638779528,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,4,24,3,CH,Changeup,R,1,1,86.9,88.4,1496.0,276.0,6.9,-1.9,4.77,-0.84,-0.48,20.6,-0.4161358901246147,1.679405950293514,3.247211286,1.638779528,7,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,4,24,4,FC,Cutter,R,1,2,90.1,90.9,2159.0,241.0,6.9,-1.83,5.06,0.04,0.71,25.2,0.5190828404304854,3.8213497578811166,3.247211286,1.638779528,12,field_out,hit_into_play,X,87.4,-21.0,2.0,10.0,0.059,0.061,0.053,0.0,1.0,0.0,0.0,115.83,150.16,Good
2026-06-08,4,25,1,SI,Sinker,L,0,0,92.5,94.0,1992.0,243.0,6.9,-1.98,4.94,-1.22,0.1,25.8,-0.2929666121229795,2.289764520890454,3.222637795,1.626377953,4,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,4,25,2,CH,Changeup,L,0,1,88.0,89.0,1446.0,273.0,6.9,-1.92,4.78,-1.07,-0.57,16.2,-0.5408218573766357,1.026828169179006,3.222637795,1.626377953,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,4,25,3,SI,Sinker,L,1,1,91.6,92.7,2012.0,240.0,7.0,-1.72,4.92,-1.28,-0.01,21.7,1.0081376780572342,2.8270049897886156,3.222637795,1.626377953,12,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,4,25,4,ST,Sweeper,L,2,1,85.1,86.0,2451.0,56.0,6.7,-2.14,4.76,0.7,0.24,20.2,-0.423124254295129,2.0891600838198188,3.222637795,1.626377953,7,field_out,hit_into_play,X,99.3,30.0,6.0,338.0,0.437,1.574,0.828,0.0,1.0,0.0,0.0,49.62,85.23,Good
2026-06-08,5,31,1,CH,Changeup,R,0,0,85.9,86.6,1478.0,269.0,6.8,-1.91,4.86,-1.16,-0.65,19.9,-1.0729449915827125,2.15487268995183,3.165592192,1.597588583,13,,swinging_strike,S,,,,,,,,,,,,,,Good
2026-06-08,5,31,2,FC,Cutter,R,0,1,89.4,90.8,2401.0,205.0,6.8,-1.81,5.06,-0.05,0.49,25.6,0.4239211003088857,3.4838518345287977,3.165592192,1.597588583,12,,foul_tip,S,,,,,,,,,,,,,,Good
2026-06-08,5,31,3,ST,Sweeper,R,0,2,84.6,85.5,2633.0,56.0,6.8,-1.99,4.84,1.31,-0.12,20.4,0.2450959982206273,1.5578496570234015,3.165592192,1.597588583,8,strikeout,swinging_strike,S,,,,,,,0.0,0.0,1.0,0.0,0.0,,,Good
2026-06-08,5,32,1,ST,Sweeper,L,0,0,84.3,84.8,2610.0,69.0,6.7,-2.04,4.82,1.32,0.03,18.6,-0.4175701942444745,2.81087276508078,3.180511811,1.60511811,1,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,5,32,2,FF,4-Seam Fastball,L,0,1,93.4,94.2,2243.0,239.0,6.7,-1.56,5.11,-0.87,1.0,26.1,-0.3100189483036197,2.346662671843593,3.180511811,1.60511811,4,field_out,hit_into_play,X,104.7,19.0,6.0,383.0,0.543,1.169,0.717,0.0,1.0,0.0,0.0,126.35,43.95,Good
2026-06-08,5,33,1,CH,Changeup,L,0,0,86.6,87.8,1441.0,264.0,6.9,-1.77,4.83,-1.27,-0.46,18.1,-0.4147865908501202,2.2000015257975045,3.175246063,1.60246063,4,field_out,hit_into_play,X,98.4,-14.0,2.0,10.0,0.164,0.173,0.148,0.0,1.0,0.0,0.0,156.24,162.82,Good
2026-06-08,6,37,1,ST,Sweeper,L,0,0,83.7,84.3,2669.0,68.0,6.7,-2.0,4.83,0.83,0.4,21.8,-0.1873518744380033,2.303124023613106,3.060277231,1.544438976,5,field_out,hit_into_play,X,80.2,30.0,3.0,289.0,0.1,0.149,0.097,0.0,1.0,0.0,0.0,123.68,83.19,Good
2026-06-08,6,38,1,SI,Sinker,L,0,0,91.6,92.9,2071.0,242.0,6.9,-1.69,4.99,-1.34,0.01,22.7,0.2019802725459447,1.9276495367241,3.045357612,1.536909449,8,field_out,hit_into_play,X,90.6,-35.0,2.0,3.0,0.067,0.072,0.06,0.0,1.0,0.0,0.0,140.12,168.24,Good
2026-06-08,6,39,1,SI,Sinker,L,0,0,93.0,94.0,1998.0,240.0,6.9,-1.8,5.01,-1.41,0.25,26.0,0.5473636001591689,2.3242741471316597,3.488558071,1.760580709,6,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,6,39,2,FF,4-Seam Fastball,L,0,1,92.6,93.7,2195.0,241.0,6.8,-1.74,5.1,-0.93,0.95,24.0,-0.5097659523637468,4.243723634322664,3.488558071,1.760580709,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,39,3,FC,Cutter,L,1,1,90.1,91.7,2364.0,239.0,7.0,-1.91,4.86,-0.4,0.69,20.7,-0.7009989968260417,1.997718573042952,3.488558071,1.760580709,7,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,6,39,4,FF,4-Seam Fastball,L,1,2,94.2,95.8,2275.0,236.0,7.1,-1.65,5.07,-0.96,0.94,26.1,-0.7614188063572149,2.4161404839590346,3.488558071,1.760580709,4,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,39,5,CH,Changeup,L,2,2,86.8,88.1,1509.0,276.0,7.0,-1.96,4.67,-0.93,-0.57,17.3,0.1914381036239189,0.457977204839799,3.488558071,1.760580709,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,39,6,SI,Sinker,L,3,2,91.3,92.4,1991.0,243.0,7.0,-1.72,4.94,-1.29,-0.15,21.6,0.4488322249193051,3.194174752599466,3.488558071,1.760580709,3,single,hit_into_play,X,114.3,5.0,5.0,117.0,0.7,0.835,0.672,0.9,1.0,1.0,0.0,129.34,111.69,Good
2026-06-08,6,40,1,SI,Sinker,L,0,0,90.3,92.1,1877.0,243.0,7.1,-1.85,4.84,-1.16,-0.13,20.7,-1.023338295175255,2.092539747162057,3.248088911,1.639222441,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,40,2,CH,Changeup,L,1,0,87.1,88.5,1493.0,263.0,6.9,-1.95,4.8,-1.09,-0.11,19.9,-0.9954308834197774,2.565046303169664,3.248088911,1.639222441,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,40,3,CH,Changeup,L,2,0,86.4,87.5,1271.0,274.0,7.0,-2.02,4.62,-0.8,-0.68,16.3,0.0916087771582105,1.4172229799354796,3.248088911,1.639222441,14,single,hit_into_play,X,107.6,-1.0,4.0,32.0,0.477,0.502,0.43,0.9,1.0,1.0,0.0,189.31,104.56,Good
2026-06-08,6,41,1,SI,Sinker,R,0,0,92.9,93.8,1940.0,243.0,7.1,-1.76,4.98,-1.26,-0.12,21.5,1.275685751069741,2.9850965757529737,3.247211286,1.638779528,12,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,41,2,SI,Sinker,R,1,0,92.4,93.6,1917.0,249.0,7.1,-1.66,4.92,-1.23,0.04,21.8,0.4792928211529592,2.217142742333814,3.247211286,1.638779528,6,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,6,41,3,CH,Changeup,R,1,1,85.3,87.0,1372.0,276.0,7.1,-1.78,4.67,-0.79,-0.39,17.5,0.0639790192394961,2.202823165786349,3.247211286,1.638779528,5,,swinging_strike,S,,,,,,,,,,,,,,Good
2026-06-08,6,41,4,FF,4-Seam Fastball,R,1,2,92.2,94.1,2021.0,241.0,7.2,-1.5,4.95,-0.63,0.76,23.9,0.6884660049591235,3.293337625604672,3.247211286,1.638779528,3,,foul,S,73.4,50.0,,206.0,,,,,,,,,,Good
2026-06-08,6,41,5,CH,Changeup,R,1,2,88.3,89.6,1447.0,267.0,6.9,-2.01,4.69,-0.94,-0.53,17.8,0.2599518056655334,1.5793069278185905,3.247211286,1.638779528,8,,foul,S,34.3,-71.0,,1.0,,,,,,,,,,Good
2026-06-08,6,41,6,CH,Changeup,R,1,2,86.5,88.0,1391.0,271.0,7.0,-1.91,4.63,-0.67,-0.45,16.9,0.2194320714724679,0.6484919929277893,3.247211286,1.638779528,14,,blocked_ball,B,,,,,,,,,,,,,,Good
2026-06-08,6,41,7,CH,Changeup,R,2,2,85.5,86.8,1437.0,269.0,7.0,-1.9,4.64,-0.82,-0.5,15.6,-1.2419737255035557,2.7105134657865944,3.247211286,1.638779528,11,strikeout,swinging_strike,S,,,,,,,0.0,0.0,1.0,0.0,0.0,,,Good
2026-06-08,7,48,1,CH,Changeup,L,0,0,83.8,85.2,1475.0,271.0,7.0,-2.11,4.72,-0.75,-0.62,15.8,-0.632843029706718,1.7430297161276895,3.222637795,1.626377953,7,single,hit_into_play,X,90.3,13.0,4.0,191.0,0.917,1.085,0.882,0.9,1.0,1.0,0.0,172.48,114.34,Good
2026-06-08,7,49,1,SI,Sinker,R,0,0,91.4,92.7,1932.0,241.0,7.0,-1.68,5.08,-1.41,0.23,26.5,-0.4128739391602665,1.894085162956519,3.165592192,1.597588583,7,grounded_into_double_play,hit_into_play,X,102.5,-21.0,2.0,5.0,0.183,0.198,0.172,0.0,1.0,0.0,0.0,102.66,165.87,Good
2026-06-08,7,50,1,ST,Sweeper,L,0,0,82.5,83.4,2548.0,64.0,6.9,-2.09,4.87,1.1,0.15,21.6,-0.7469643553637484,2.076710078814126,3.180511811,1.60511811,7,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,7,50,2,CH,Changeup,L,0,1,86.9,88.1,1492.0,274.0,7.0,-1.99,4.72,-0.84,-0.58,17.2,-0.1350862109877115,1.252446078413052,3.180511811,1.60511811,13,field_out,hit_into_play,X,103.2,-1.0,4.0,30.0,0.46,0.5,0.421,0.0,1.0,0.0,0.0,152.82,153.71,Good
2026-06-08,8,56,1,FC,Cutter,L,0,0,89.8,91.1,2377.0,220.0,6.8,-1.92,5.07,-0.16,0.79,23.2,-0.2020490563893551,2.9775809752673537,3.175246063,1.60246063,2,field_out,hit_into_play,X,86.5,57.0,3.0,215.0,0.011,0.013,0.01,0.0,1.0,0.0,0.0,85.69,123.57,Good
2026-06-08,8,57,1,ST,Sweeper,L,0,0,83.6,84.7,2536.0,63.0,6.8,-2.02,4.82,1.44,0.14,18.7,-0.0435467550872834,1.736142626238606,3.060277231,1.544438976,8,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,8,57,2,ST,Sweeper,L,0,1,82.7,83.7,2582.0,66.0,6.7,-2.11,4.79,1.53,0.25,20.8,-1.387679203596846,3.260399466481643,3.060277231,1.544438976,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,8,57,3,FC,Cutter,L,1,1,90.1,91.7,2290.0,237.0,7.0,-1.76,4.98,-0.07,0.5,23.9,0.753710994549447,3.1958112021389775,3.060277231,1.544438976,12,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,8,57,4,FF,4-Seam Fastball,L,1,2,93.0,94.4,2011.0,237.0,6.9,-1.57,5.04,-0.76,0.85,27.4,-0.038510313644627,2.817964749154883,3.060277231,1.544438976,2,,foul,S,56.5,28.0,,148.0,,,,,,,,,,Good
2026-06-08,8,57,5,CH,Changeup,L,1,2,86.8,88.4,1559.0,268.0,7.1,-1.95,4.79,-1.0,-0.46,17.1,0.057565539760627,1.0760023588412948,3.060277231,1.544438976,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-08,8,57,6,FF,4-Seam Fastball,L,2,2,92.6,93.5,2044.0,242.0,7.0,-1.7,5.0,-0.85,1.17,23.8,0.1014384543773044,2.868732525018726,3.060277231,1.544438976,2,field_out,hit_into_play,X,84.9,31.0,3.0,304.0,0.037,0.076,0.047,0.0,1.0,0.0,0.0,187.03,92.53,Good
2026-06-08,8,58,1,SI,Sinker,L,0,0,91.9,92.8,2006.0,238.0,6.8,-1.8,4.98,-1.13,0.15,23.4,0.7555379072418567,1.9360368314365728,3.045357612,1.536909449,9,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,8,58,2,FF,4-Seam Fastball,L,0,1,91.8,93.1,2011.0,239.0,6.8,-1.63,5.0,-0.57,0.83,27.9,-0.3424728937941014,3.362669645349553,3.045357612,1.536909449,11,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-08,8,58,3,CH,Changeup,L,0,2,85.0,86.4,1506.0,277.0,6.9,-2.0,4.72,-0.68,-0.48,17.5,-0.1171145039925395,1.4182998792047363,3.045357612,1.536909449,8,strikeout,swinging_strike,S,,,,,,,0.0,0.0,1.0,0.0,0.0,,,Good
2026-06-14,1,1,1,SI,Sinker,L,0,0,92.8,93.6,2074.0,239.0,6.5,-1.94,5.08,-1.27,-0.07,21.0,-0.929633342500018,1.0209887548956322,3.202452428,1.616190945,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-14,1,1,2,SI,Sinker,L,1,0,92.1,92.6,2026.0,246.0,6.7,-1.82,5.04,-1.49,-0.2,25.2,-0.3931012577301014,1.2228397266171736,3.202452428,1.616190945,13,,ball,B,,,,,,,,,,,,,,Good
2026-06-14,1,1,3,FC,Cutter,L,2,0,88.4,89.7,2347.0,206.0,6.7,-1.98,5.12,0.03,0.56,21.5,0.4071526778917978,3.099184755488178,3.202452428,1.616190945,3,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-14,1,1,4,FF,4-Seam Fastball,L,2,1,94.3,95.5,2177.0,239.0,6.8,-1.77,5.11,-0.86,1.09,23.7,0.1872417442407116,2.1217795644219497,3.202452428,1.616190945,5,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-14,1,1,5,CH,Changeup,L,2,2,88.9,90.3,1471.0,263.0,6.9,-1.97,4.83,-1.13,-0.19,16.4,0.0001701659986019,0.7228780644070549,3.202452428,1.616190945,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-14,1,1,6,FF,4-Seam Fastball,L,3,2,94.0,95.8,2083.0,237.0,6.8,-1.74,5.12,-0.54,0.77,26.0,-0.5319562227717051,2.8776611246905692,3.202452428,1.616190945,1,strikeout,swinging_strike,S,,,,,,,0.0,0.0,1.0,0.0,0.0,,,Good
2026-06-14,1,2,1,SI,Sinker,R,0,0,93.2,93.8,2065.0,231.0,6.8,-1.75,5.13,-1.29,-0.04,25.3,0.3508228305217231,2.209523597379083,3.126099081,1.57765748,6,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-14,1,2,2,SI,Sinker,R,0,1,92.5,93.3,165.0,233.0,6.9,-1.72,5.05,-1.08,-0.09,24.7,-0.3034356989372784,2.2683294007077848,3.126099081,1.57765748,4,,foul,S,73.9,16.0,,109.0,,,,,,,,,,Good
2026-06-14,1,2,3,SI,Sinker,R,0,2,92.6,93.7,1979.0,239.0,7.0,-1.82,4.98,-1.21,-0.16,24.3,-0.0461801807590325,1.8642761443410112,3.126099081,1.57765748,8,single,hit_into_play,X,99.0,4.0,4.0,95.0,0.489,0.559,0.457,0.9,1.0,1.0,0.0,110.76,153.2,Good
2026-06-14,1,3,1,ST,Sweeper,L,0,0,84.3,84.9,2714.0,54.0,6.7,-2.21,4.87,1.05,-0.28,18.1,0.9486860596375224,1.3229260454480247,3.166469816,1.598031496,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-14,1,3,2,ST,Sweeper,L,1,0,84.3,84.8,2609.0,55.0,6.7,-2.33,4.82,1.0,-0.12,17.3,-0.5278874727577919,2.060503519236903,3.166469816,1.598031496,7,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-14,1,3,3,ST,Sweeper,L,1,1,83.3,83.6,2732.0,57.0,6.7,-2.25,4.81,1.22,0.26,19.2,0.7374247981415242,1.185313734628672,3.166469816,1.598031496,14,,ball,B,,,,,,,,,,,,,,Good
2026-06-14,1,3,4,FC,Cutter,L,2,1,89.4,89.9,2400.0,216.0,6.8,-2.04,4.93,-0.12,0.34,20.5,-0.4775387765245277,2.087993374353471,3.166469816,1.598031496,4,single,hit_into_play,X,103.4,15.0,4.0,270.0,0.637,0.953,0.675,0.9,1.0,1.0,0.0,130.23,72.47,Good
2026-06-14,1,4,1,SI,Sinker,L,0,0,91.0,92.1,1847.0,252.0,6.9,-1.85,4.87,-1.02,-0.28,18.5,0.5355913364461315,1.8519370601724312,3.136630577,1.582972441,9,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-14,1,4,2,FF,4-Seam Fastball,L,0,1,92.1,93.7,2040.0,237.0,6.8,-1.8,4.99,-0.63,0.75,23.7,0.054549465922258,2.07629039249959,3.136630577,1.582972441,5,grounded_into_double_play,hit_into_play,X,79.9,-6.0,2.0,16.0,0.124,0.149,0.112,0.0,1.0,0.0,0.0,127.09,176.09,Good
2026-06-14,2,8,1,ST,Sweeper,L,0,0,81.5,82.2,2568.0,68.0,6.5,-2.2,5.02,1.43,0.37,22.8,-1.936144187526644,3.074949953824973,3.181389436,1.605561024,11,,ball,B,,,,,,,,,,,,,,Good
2026-06-14,2,8,2,ST,Sweeper,L,1,0,82.8,83.7,2636.0,49.0,6.6,-2.07,4.94,1.22,0.47,18.7,0.0342702202054558,2.318334178656568,3.181389436,1.605561024,5,,called_strike,S,,,,,,,,,,,,,,Good
2026-06-14,2,8,3,ST,Sweeper,L,1,1,82.7,83.2,2566.0,61.0,6.5,-2.15,4.92,1.3,0.48,20.4,0.3871987647597803,2.516179443764552,3.181389436,1.605561024,6,field_out,hit_into_play,X,89.2,39.0,3.0,339.0,0.001,0.001,0.0,0.0,1.0,0.0,0.0,158.18,65.88,Good
